label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,batch
6,11860.9944,4.083025,2.901726,4.215251,7.748816,-1.816957,-2.739718,-8.862776,45176.4575,6.777379,13.84376,22.741476,32.3539,-8.102268,-11.260251,-35.665068,6564.4141,2.624896,2.286598,4.344044,7.799022,-1.452115,-2.443316,-8.278378,6851.7701,2.581042,2.34448,4.319431,7.825115,-1.483313,-2.48067,-8.334508,2196.6629,2.318899,0.783468,2.170552,4.732825,-0.496052,-0.999319,-4.56355,2102.2353,2.284526,0.788528,2.146259,5.763844,-0.473641,-0.992527,-4.314449,10210.0366,3.140177,3.651494,7.842581,12.983895,-2.350392,-3.874518,-10.530427,10791.5249,3.135701,3.829055,8.27953,13.12113,-2.493139,-4.21244,-13.944037,30577.6602,3.965032,7.964897,11.850102,16.499301,-4.758914,-6.937374,-22.961601,17401.3936,3.033879,4.566002,7.128633,10.180567,-2.420713,-3.475796,-12.58677,7582.9854,2.617402,2.373236,3.991647,6.352304,-1.613666,-2.471766,-6.193168,7701.2964,2.734198,2.265437,3.957263,6.163497,-1.630981,-2.475984,-6.314956,3592.188,2.676796,1.363278,3.663609,6.228131,-0.76309,-1.286813,-3.839892,3562.9204,2.701674,1.380905,3.629204,6.265228,-0.745201,-1.21854,-3.621454,10956.5659,3.016699,3.653765,7.07576,10.648128,-2.487252,-3.915413,-8.900937,10622.2891,3.188099,3.404493,6.619603,9.115064,-2.342064,-3.627198,-7.5985,
3,342.9757,1.168341,0.113688,0.375714,2.603507,-0.153079,-0.452202,-3.209126,5543.8594,2.093883,1.360279,2.558388,6.089493,-1.186536,-1.920726,-6.392392,9966.3774,2.307103,2.4447,3.525701,9.720078,-1.467316,-2.828593,-10.987909,11119.2842,2.348523,2.696789,3.989165,9.329827,-1.550931,-2.916725,-14.395971,2002.6888,2.018483,0.674171,1.489657,3.93965,-0.389539,-0.866611,-3.852238,2008.288,2.036652,0.676054,1.399581,3.996569,-0.398298,-0.856261,-5.055145,9351.3804,2.259723,2.794625,4.138583,9.756987,-1.524603,-2.790616,-11.728332,10584.0083,2.335949,3.130958,4.689024,11.431575,-1.692347,-3.169371,-13.364685,1419.1108,1.186489,0.465737,1.151111,4.482706,-0.230006,-0.55448,-3.448946,1644.6812,1.230765,0.457436,0.946956,3.52562,-0.211707,-0.528205,-3.462689,6041.3301,1.951979,1.581777,2.336419,5.282394,-1.097413,-1.723528,-5.298648,6623.5713,1.964151,1.580563,2.224325,6.413981,-1.115532,-1.810975,-6.262955,3292.9197,2.274616,1.072502,2.101953,3.92846,-0.633018,-1.069709,-3.788887,3659.3315,2.410812,1.156546,2.154786,3.928516,-0.691218,-1.142805,-2.948137,6378.2026,1.913737,1.971775,2.770275,6.134182,-1.256829,-2.072692,-5.777705,5541.9599,1.919247,1.71628,2.536875,5.729239,-1.089144,-1.72025,-5.205853,
6,16700.1631,10.956704,4.228646,6.173695,9.1474,-2.432844,-3.440273,-11.404509,61002.7007,13.980349,19.041268,31.662698,43.040237,-10.053819,-14.379156,-44.611926,9284.0537,2.246002,4.344451,8.675351,13.480937,-2.715687,-4.435048,-13.459454,9381.3755,2.166327,4.381608,8.472813,15.249798,-2.741692,-4.366188,-12.057988,2971.5245,2.530563,1.068378,2.515515,4.66582,-0.724828,-1.358267,-5.230543,2832.9198,2.482863,1.060011,2.627662,5.260264,-0.69374,-1.266453,-4.430215,15312.3349,3.112838,6.315293,12.818137,18.248006,-4.169467,-6.980343,-17.318402,16028.1533,3.065539,6.519193,13.467558,18.999125,-4.436742,-7.307586,-22.417635,42975.3428,7.107593,11.117349,16.239552,20.492827,-6.100846,-8.456622,-27.215497,24748.1617,4.699412,6.34389,9.531174,12.798421,-3.222392,-4.689825,-13.798429,14034.2413,3.256905,5.267368,8.798939,11.49848,-3.159038,-4.58269,-9.95135,14250.8457,3.127076,4.550133,7.67922,10.349139,-3.327475,-4.930218,-10.595435,4882.5667,2.927664,1.834229,4.646917,6.97403,-1.128715,-1.711726,-4.182356,4779.5161,2.890986,1.880414,4.86512,7.061871,-1.089038,-1.755422,-4.126052,19424.1914,3.851982,7.57456,13.813002,17.918554,-4.698075,-7.555441,-15.413002,19142.7973,4.254629,6.692261,12.1666,16.256484,-4.542441,-7.292117,-14.641731,
6,18445.0698,4.896742,4.928103,7.12304,10.968572,-2.861605,-4.148757,-12.419718,63657.3731,8.080969,21.096473,35.53355,45.446223,-10.698986,-15.426165,-50.515843,11551.6026,3.809593,3.891998,6.839649,10.49482,-2.548535,-4.131403,-12.459291,11888.7651,3.701854,3.962445,6.935166,10.331093,-2.548315,-4.089982,-12.906572,3390.0493,3.035962,1.170722,2.753521,4.962356,-0.745247,-1.353082,-5.178693,3153.8043,2.904458,1.120051,2.662634,4.420141,-0.707588,-1.358218,-5.628874,18205.958,4.694512,6.244192,11.449746,15.858221,-4.323464,-7.249715,-17.481774,19253.5923,4.696181,6.570986,12.4177,17.609972,-4.585274,-7.915325,-20.432453,44319.9404,4.922101,12.364334,18.587226,25.276255,-6.629659,-9.365051,-31.637958,25296.9638,3.709981,6.890635,10.441825,14.488233,-3.612125,-5.074313,-14.827099,13624.8125,3.833131,4.346673,6.898963,9.848688,-2.898473,-4.239456,-9.430475,14584.3964,4.149291,4.120477,6.41225,9.037232,-3.120191,-4.681856,-9.776027,5375.4646,3.465441,1.99743,4.736119,7.614213,-1.154656,-1.83766,-4.390046,5220.7246,3.438346,1.977202,4.783155,6.919894,-1.096594,-1.746715,-4.46841,20200.6084,4.559786,6.732089,11.466133,14.572507,-4.717924,-7.549448,-14.229954,20203.7588,4.956411,6.326282,10.457809,13.396105,-4.679013,-7.418765,-15.29132,
3,805.009,1.327112,0.252306,0.602931,3.879465,-0.315604,-0.692773,-3.385574,7921.5195,2.473035,2.069725,3.683479,7.588561,-1.836656,-2.812539,-9.163153,15517.5571,3.076231,4.648776,6.871367,14.075183,-2.631808,-4.354307,-15.569689,17192.4883,3.13223,5.143795,7.369862,14.51932,-2.779223,-4.700626,-15.120571,2874.3602,2.461605,1.080329,2.333334,5.30067,-0.613255,-1.228734,-4.483707,2895.9808,2.492544,1.075513,2.214444,4.648232,-0.617185,-1.194041,-4.585855,13650.8984,2.849471,5.1317,8.145793,12.409063,-2.640604,-4.53295,-13.118387,15431.7622,2.960621,5.666538,8.978616,16.985692,-2.901087,-5.392879,-15.604917,2321.3379,1.292563,0.561031,1.107635,4.143813,-0.351753,-0.711704,-3.651795,2680.9082,1.36812,0.615081,1.239482,3.883593,-0.324431,-0.656455,-3.633304,9747.8745,2.522541,3.214566,4.770279,8.201617,-2.005111,-3.108675,-7.444592,10705.2534,2.547413,3.220621,4.659736,8.380581,-2.06616,-3.218539,-7.982469,4861.6521,2.886163,1.767923,3.504466,6.029089,-1.035329,-1.69336,-4.095852,5494.3479,3.12568,1.926809,3.648132,6.277402,-1.155649,-1.838302,-4.499557,10088.2744,2.425959,3.906411,6.379526,9.638619,-2.270268,-3.825369,-8.058995,8717.0074,2.421482,3.362897,5.598467,9.682699,-1.96997,-3.338701,-7.581174,
6,16702.6364,9.660016,4.173219,6.057849,9.440306,-2.464811,-3.605281,-10.275233,61725.665,14.04905,19.266563,32.020545,38.758809,-10.217623,-14.661856,-42.91038,9496.0938,2.24716,4.389053,8.681474,14.778975,-2.751086,-4.390208,-15.568044,9465.6377,2.148047,4.454747,8.646446,14.245506,-2.763496,-4.345153,-11.917875,3035.0539,2.542586,1.077464,2.563858,6.943814,-0.728736,-1.358642,-5.134247,2946.3639,2.525072,1.050985,2.64209,4.577474,-0.693525,-1.319185,-5.059382,16110.352,3.176735,6.389718,13.182159,18.720635,-4.188776,-7.147321,-18.904556,16494.5967,3.079669,6.621969,13.96408,20.036585,-4.506126,-7.807134,-23.082793,43490.1313,7.037497,11.315876,16.490422,21.657617,-6.189655,-8.791901,-29.078332,25012.6025,4.656675,6.432131,9.711789,12.390653,-3.2729,-4.637123,-14.172138,14052.707,3.22581,5.376429,8.981979,12.60439,-3.18698,-4.768983,-11.975584,14836.4449,3.166941,4.638894,7.795998,11.219121,-3.404841,-5.144259,-10.697442,4979.1113,2.942199,1.859212,4.599491,7.610126,-1.137266,-1.818034,-3.955506,4896.7539,2.902632,1.887243,4.921768,7.439284,-1.095624,-1.704687,-3.582828,19884.3418,3.865529,7.710959,14.125204,18.273476,-4.691198,-7.804931,-15.877309,19945.1367,4.33738,6.817296,12.502315,16.065558,-4.585246,-7.471944,-15.965532,
6,13895.6036,3.897389,3.463588,5.056413,8.771331,-2.240439,-3.313917,-10.421325,52733.6123,6.78903,16.67519,27.481604,40.008473,-9.341081,-13.337132,-41.25457,8357.3291,2.998793,2.8106,5.136388,9.502685,-1.865526,-3.039661,-11.359346,8575.9629,2.920131,2.883591,5.304118,8.494057,-1.877827,-3.032422,-10.660436,2623.9407,2.539494,0.922794,2.41242,5.602925,-0.601487,-1.113634,-4.635986,2531.9114,2.510535,0.904011,2.286966,4.409203,-0.569179,-1.107788,-4.530537,13200.6182,3.643026,4.53837,8.88088,13.762067,-3.059333,-5.39774,-15.254672,13778.1631,3.611676,4.801705,9.66285,15.56922,-3.265422,-5.650377,-16.182103,36222.1992,4.181069,9.704292,14.613159,19.839261,-5.692894,-8.329259,-25.68903,20407.4395,3.168445,5.40728,8.313821,12.372409,-2.969329,-4.323197,-14.2107,9638.4458,2.99679,3.05237,4.879901,7.576354,-2.092177,-3.174824,-7.844194,10238.0058,3.173105,2.934658,4.764348,7.067517,-2.196551,-3.219334,-7.586697,4299.3858,2.966236,1.595556,4.085644,7.154448,-0.923009,-1.527273,-3.827607,4229.8865,2.954509,1.588632,4.04722,6.080445,-0.889059,-1.437459,-3.681244,14168.3663,3.467263,4.712886,8.471596,12.341533,-3.298954,-5.252768,-11.142044,14024.4282,3.69232,4.396646,7.86465,11.159444,-3.179668,-4.990273,-10.817676,
3,519.7319,1.228086,0.166393,0.431819,2.893081,-0.22496,-0.526131,-3.411299,6448.2451,2.240401,1.603156,3.001904,6.48889,-1.510685,-2.44881,-7.560289,13110.6845,2.717773,3.540702,5.264291,11.810167,-2.073858,-3.774476,-14.231051,14605.6347,2.772271,3.947393,5.618784,11.867658,-2.209687,-3.662832,-15.97394,2501.7003,2.272259,0.886675,1.862068,4.405127,-0.515701,-0.990498,-5.128428,2504.0887,2.285492,0.873156,1.800588,4.506731,-0.517838,-1.014828,-4.650125,11680.5717,2.569827,3.918041,6.155938,11.64907,-2.09466,-3.980929,-14.274455,13299.9405,2.674007,4.280471,6.720317,13.929424,-2.321409,-4.292529,-14.098041,1792.2476,1.23034,0.481441,1.126005,4.02551,-0.288539,-0.649802,-4.10919,2069.167,1.286082,0.510035,1.034741,3.702156,-0.268231,-0.58509,-3.719416,8031.897,2.252805,2.345725,3.426196,6.729837,-1.566771,-2.471961,-5.903084,8865.2818,2.277402,2.357303,3.337367,6.697438,-1.600666,-2.66354,-6.532973,4196.8071,2.61948,1.442537,2.813519,4.967631,-0.843055,-1.417617,-4.056812,4674.7947,2.79623,1.554184,2.926948,5.385528,-0.926614,-1.46975,-3.838913,8371.4307,2.186625,2.884064,4.527082,8.085903,-1.762153,-2.988233,-7.64668,7200.6323,2.177294,2.529479,3.988044,6.974312,-1.534519,-2.497236,-6.090753,
6,8630.0493,5.71543,1.959841,2.806308,5.28591,-1.235742,-1.939273,-6.598175,37804.4214,9.098572,10.838121,17.379489,22.842214,-6.580949,-9.75626,-29.46815,4196.5312,1.551952,2.221353,4.632431,9.704113,-1.418957,-2.461889,-9.10371,4184.6885,1.509348,2.230331,4.62995,8.881096,-1.463302,-2.556061,-9.13921,1720.4067,1.87763,0.66167,1.885471,4.081868,-0.422662,-0.866034,-4.601132,1709.1736,1.891631,0.668594,1.928931,5.084216,-0.41977,-0.886544,-4.699219,7536.044,2.025237,3.320075,7.989095,13.196615,-2.012081,-3.549587,-11.435305,7845.7017,1.993781,3.466567,8.324306,14.678619,-2.147254,-3.936121,-13.741131,26153.876,4.676535,6.393904,9.347437,12.732215,-3.705586,-5.546767,-17.982913,15306.5054,3.2743,3.837192,5.946121,8.798728,-1.89821,-2.925059,-9.670433,7295.5571,2.151588,2.603265,4.609101,7.374675,-1.558374,-2.393866,-6.196099,6764.1333,1.988471,2.2566,4.341182,7.732519,-1.538916,-2.416481,-6.289181,2913.9925,2.136318,1.128058,3.258887,5.781021,-0.661259,-1.160681,-3.491447,2915.5434,2.137264,1.184656,3.46429,5.429746,-0.647588,-1.111919,-3.402901,9966.7798,2.439214,3.714995,7.743792,12.081933,-2.219523,-3.71487,-9.529477,9360.7066,2.571764,3.303195,6.888913,10.34605,-2.008212,-3.177683,-7.274092,
6,2066.9067,1.613769,0.973492,1.907237,4.683664,-0.335378,-0.756576,-3.764623,10088.043,2.412421,6.056106,11.942677,16.354894,-1.66021,-2.71339,-10.994907,1113.8191,1.280627,1.040239,2.41618,5.296005,-0.328214,-0.812075,-5.203721,1174.3799,1.276803,1.067467,2.510629,6.131148,-0.336562,-0.823152,-5.170642,586.282,1.35641,0.510177,1.645054,4.242166,-0.138378,-0.44793,-3.609754,587.3891,1.364595,0.509189,1.609543,2.948613,-0.139434,-0.443275,-4.062837,1919.5035,1.412314,1.916659,5.351411,9.177495,-0.47635,-1.091607,-5.680422,2048.3169,1.416735,2.04991,5.63214,10.244313,-0.516774,-1.112398,-6.331702,7188.3037,1.739528,3.453561,6.402885,10.206278,-1.053018,-1.848794,-8.061233,4920.4761,1.607836,2.239336,4.361908,7.864103,-0.697843,-1.170027,-6.22848,1053.0249,1.229451,0.941824,1.949578,4.875347,-0.318999,-0.612906,-3.354369,1084.3496,1.251123,0.995193,2.337822,4.779181,-0.318504,-0.628642,-3.89861,1008.4428,1.478263,0.86025,2.825966,4.662611,-0.20271,-0.487156,-3.117433,1007.9726,1.485327,0.890583,2.692049,5.163774,-0.208853,-0.445503,-2.605755,1757.2832,1.33425,1.735284,4.501,7.610463,-0.441051,-0.816834,-3.928485,1757.3418,1.375701,1.63804,4.214736,6.784532,-0.418817,-0.822644,-3.472793,
3,247.4793,1.142488,0.080247,0.313473,2.719736,-0.096085,-0.371,-2.988956,3649.0957,1.730622,1.052079,2.031775,5.42772,-0.746204,-1.328678,-6.334083,6573.1069,1.872431,1.595341,2.331239,8.456249,-0.832692,-1.699051,-10.280634,7337.4067,1.905569,1.779798,2.664622,8.703481,-0.883499,-1.839607,-10.628576,1540.9165,1.783924,0.491413,1.020493,4.372731,-0.275593,-0.617066,-4.355904,1516.8715,1.779999,0.477955,1.010121,4.106868,-0.274424,-0.700316,-4.074765,7105.4483,1.963377,1.75701,2.557433,7.972219,-0.980908,-1.970725,-10.493183,7971.5083,2.010984,1.965574,2.919686,8.953056,-1.080524,-2.127162,-12.200208,1201.8711,1.161431,0.443622,0.973304,4.712932,-0.193514,-0.514491,-3.735768,1308.0606,1.188403,0.392918,0.945528,3.821854,-0.176116,-0.493557,-3.597572,4114.647,1.654454,0.96241,1.370379,4.635616,-0.656916,-1.099244,-4.698553,4207.604,1.618664,0.977512,1.425266,5.090679,-0.587017,-1.087737,-5.04313,2465.2278,1.95186,0.767976,1.475489,3.759086,-0.418597,-0.774316,-3.857137,2736.32,2.050456,0.80632,1.483056,3.400938,-0.459412,-0.876642,-3.75854,4679.9809,1.677526,1.158616,1.722632,4.663836,-0.7833,-1.305541,-5.146983,4107.0977,1.685992,1.026765,1.525358,4.422407,-0.680298,-1.258549,-4.74577,
3,875.4521,1.572509,0.204739,0.464862,2.496593,-0.185361,-0.48738,-3.145616,6352.5771,2.340056,1.606207,2.909133,6.185225,-1.287062,-2.097562,-7.26033,11134.3764,2.524804,2.76523,3.915304,10.30936,-1.637633,-3.06775,-12.285356,12416.8306,2.581326,3.066092,4.247113,10.850032,-1.747795,-3.012567,-11.504117,2190.0427,2.142487,0.752513,1.608633,4.882583,-0.432783,-0.912052,-4.249396,2178.2625,2.148648,0.732582,1.547346,4.503737,-0.418362,-0.937983,-4.865724,10233.5683,2.43107,3.107394,4.821739,10.186845,-1.658647,-3.072149,-13.341358,11638.8447,2.524123,3.39375,5.202971,10.782696,-1.869729,-3.388606,-16.445193,2104.481,1.299267,0.595895,1.305329,4.465478,-0.264687,-0.590767,-3.715917,2244.1622,1.340047,0.554234,1.097862,3.922473,-0.239646,-0.542509,-3.515935,6739.5274,2.087101,1.80815,2.481662,5.245812,-1.229163,-1.962712,-5.721562,7383.4644,2.108046,1.785901,2.440533,5.53521,-1.229186,-1.881194,-5.091186,3600.3569,2.437802,1.201065,2.313728,4.44054,-0.693598,-1.150437,-3.822952,3972.0877,2.573121,1.297047,2.390871,4.88082,-0.740877,-1.199625,-3.374606,7136.4131,2.056703,2.234552,3.308138,6.52079,-1.403106,-2.309025,-6.210937,6212.4565,2.064232,1.974999,2.908205,6.026657,-1.196842,-1.932853,-5.354808,
3,242.2759,1.166562,0.068923,0.312156,2.577474,-0.078524,-0.380564,-3.264936,2835.3642,1.622412,0.834286,1.55191,5.067707,-0.516784,-1.012134,-5.31884,4058.7813,1.540144,1.184288,1.859372,7.979881,-0.571166,-1.435842,-8.628273,4488.9712,1.55362,1.333853,2.021488,7.742456,-0.591474,-1.403186,-8.539864,1188.8133,1.607964,0.352367,0.805289,3.655988,-0.231352,-0.599496,-3.66388,1258.0799,1.658848,0.34654,0.828846,3.764819,-0.223482,-0.639272,-4.13391,5288.6519,1.726,1.341922,2.015065,7.51656,-0.770131,-1.578564,-9.657934,5832.519,1.746186,1.518147,2.336347,7.902402,-0.833302,-1.777871,-9.14985,1208.6074,1.176131,0.407273,0.889508,3.917055,-0.173807,-0.515444,-3.607034,1115.2807,1.169441,0.345503,0.732329,3.803348,-0.147002,-0.442278,-3.009025,2671.3842,1.428651,0.682614,1.06954,4.380247,-0.450914,-0.896437,-4.70687,2538.3833,1.378211,0.69454,1.108363,4.629262,-0.389756,-0.791343,-4.678257,1989.5927,1.786375,0.534729,1.031206,3.267659,-0.339478,-0.663336,-3.209515,2176.5571,1.857758,0.577608,1.058412,3.015461,-0.360815,-0.685033,-2.791424,3466.3198,1.510842,0.818692,1.290783,4.663684,-0.589218,-1.079884,-4.473919,3086.0791,1.526746,0.724587,1.111427,4.629085,-0.501754,-0.950183,-4.602615,
3,557.7812,1.429359,0.156666,0.503499,2.592208,-0.148442,-0.493327,-3.260958,4911.2519,2.097102,1.246592,2.245187,5.944989,-0.926616,-1.59063,-6.360175,8012.2012,2.126981,1.895038,2.756602,8.692142,-0.993868,-2.00529,-12.433701,9070.3135,2.195674,2.12668,2.918096,8.431042,-1.046718,-2.115959,-10.982912,1735.3074,1.91763,0.5551,1.194175,3.666737,-0.316161,-0.739023,-4.434777,1737.9739,1.929997,0.548416,1.206159,4.246048,-0.318634,-0.759815,-4.323999,8184.9361,2.169184,2.125964,3.20121,8.327084,-1.168364,-2.25445,-10.715571,9350.1372,2.25579,2.345167,3.433307,9.160951,-1.257505,-2.463368,-11.277145,1821.2247,1.273239,0.539405,1.092111,4.085587,-0.213254,-0.565793,-3.722906,1856.0239,1.294582,0.477898,0.997814,3.718297,-0.188133,-0.487748,-3.460351,4890.0547,1.799297,1.156298,1.646804,4.896627,-0.783023,-1.323113,-4.415026,5130.4092,1.785198,1.162762,1.630717,5.141338,-0.726061,-1.33017,-5.064478,2835.6753,2.153568,0.880248,1.628948,3.565814,-0.497191,-0.893072,-3.482354,3136.5049,2.273067,0.938188,1.688866,4.021075,-0.536571,-0.912311,-3.099328,5444.645,1.822705,1.421103,2.059825,5.290749,-0.936216,-1.553417,-5.459819,4754.5015,1.830507,1.267168,1.79459,4.875975,-0.816342,-1.323785,-4.142933,
3,1632.6631,2.310376,0.397142,0.703929,2.936965,-0.294064,-0.616501,-3.243822,8498.0097,2.898476,2.434775,3.745951,7.029692,-1.619608,-2.344462,-7.462192,14748.939,2.993983,4.325063,6.233482,13.178959,-2.422283,-4.190944,-14.129861,16436.3965,3.080279,4.822057,6.879061,13.437095,-2.559147,-4.481271,-16.412631,2810.2994,2.471556,1.021108,2.146789,4.999986,-0.586682,-1.121125,-4.571048,2825.5083,2.49613,1.015523,2.126016,4.778419,-0.594064,-1.07845,-4.733061,13083.0298,2.816488,4.709607,7.261067,13.285026,-2.435373,-4.334765,-14.33393,14872.4296,2.951314,5.206565,8.077712,13.178885,-2.696915,-4.794999,-15.767898,3101.7881,1.464921,0.766256,1.441077,4.165705,-0.351537,-0.687789,-4.002834,3140.9195,1.492167,0.734128,1.292338,4.253793,-0.312438,-0.664052,-3.787652,9171.6465,2.478796,2.930006,4.295871,8.189622,-1.811196,-2.721278,-8.577855,10120.4585,2.514779,2.93448,4.082803,7.409964,-1.868663,-2.868752,-7.879136,4717.0244,2.893161,1.66423,3.231732,5.910681,-0.973284,-1.591372,-4.434797,5340.0222,3.134055,1.820786,3.415676,5.371472,-1.090279,-1.665022,-4.0687,9608.8277,2.433821,3.560824,5.55325,8.836323,-2.066072,-3.464404,-7.321891,8296.4546,2.426115,3.081433,4.901767,7.813008,-1.76555,-2.90525,-6.188802,
6,7816.3754,6.158228,1.796359,2.928789,4.849737,-0.82577,-1.418682,-5.361966,29230.8938,8.753085,8.265646,14.120474,18.945131,-4.600356,-7.082143,-22.571345,4410.9095,3.313598,1.453268,2.982213,6.111653,-0.674393,-1.228872,-5.635982,4583.6414,3.216334,1.466673,2.985308,5.628444,-0.677558,-1.265519,-6.304131,1470.3315,2.10957,0.592219,1.735641,4.327438,-0.290876,-0.638929,-3.799312,1431.9287,2.119947,0.581863,1.899972,4.190222,-0.275628,-0.661597,-3.785661,6493.2897,3.908257,2.298384,5.653067,9.144836,-1.081564,-1.84185,-6.899683,6819.1299,3.827026,2.458248,5.948753,9.785411,-1.158463,-1.926159,-8.159073,22098.2798,4.952935,5.151837,7.970186,11.871101,-2.723736,-4.065425,-14.11648,14047.1723,3.978069,3.194337,5.079919,7.417256,-1.471508,-2.263672,-9.03107,5241.6949,3.409155,1.537246,2.860007,4.955354,-0.7468,-1.168552,-4.06176,4896.7953,3.623193,1.358937,2.739636,5.036215,-0.699307,-1.103113,-3.613525,2363.5045,2.482358,0.991273,3.041083,5.676042,-0.421502,-0.768366,-3.225463,2431.7353,2.571105,1.028419,3.113958,4.785736,-0.424005,-0.800443,-3.026318,7177.5007,3.988323,2.294212,5.221212,6.973786,-1.119369,-1.713579,-4.860559,6681.1723,4.039019,2.060103,4.68648,7.20893,-1.029394,-1.602635,-4.017819,
6,6457.4514,2.956379,1.597234,2.876008,5.135055,-0.878126,-1.491555,-6.319515,27792.1485,6.003245,8.715435,15.331853,19.757843,-4.644455,-6.990224,-22.770537,4249.7439,2.917819,1.435802,3.126796,6.519144,-0.734149,-1.336403,-5.28833,4410.7861,2.852023,1.480965,2.942159,6.574561,-0.745619,-1.355178,-6.734281,1415.7819,1.991933,0.607658,1.84503,4.726754,-0.305057,-0.710686,-4.202678,1355.8758,1.973815,0.605952,1.95341,5.086717,-0.289496,-0.722436,-3.775989,6211.7922,3.351887,2.39171,5.801822,8.231394,-1.156642,-2.078048,-6.74654,6608.9725,3.32239,2.54095,6.347125,10.196477,-1.234629,-2.303551,-8.166155,20540.247,3.63827,5.181135,8.504841,12.65625,-2.79163,-4.165977,-14.579719,12997.0649,3.052826,3.262067,5.379696,8.692328,-1.52411,-2.253517,-8.269218,4999.3499,2.939586,1.534041,2.783649,5.07994,-0.804588,-1.263996,-4.297523,4618.0568,3.037828,1.381082,2.763991,4.562716,-0.742697,-1.16481,-3.416841,2275.7113,2.290888,1.031965,3.074588,5.937368,-0.452737,-0.843132,-3.201969,2319.298,2.344198,1.062117,3.129592,5.362355,-0.449278,-0.834584,-3.189997,6899.7451,3.346269,2.381773,5.468616,8.498412,-1.208761,-1.962009,-5.033042,6423.5136,3.386975,2.156188,4.961517,7.207023,-1.12114,-1.777844,-4.040246,
6,5845.2495,2.649717,1.557224,2.447465,5.549571,-0.86684,-1.469097,-5.272443,26994.9317,5.769518,8.511155,14.835875,21.346042,-4.57435,-7.015457,-20.710998,3964.0381,2.769837,1.419907,2.956033,5.566598,-0.686133,-1.263301,-5.920508,4120.7265,2.707276,1.456308,2.99082,5.243127,-0.709253,-1.270441,-5.875752,1331.5674,1.935576,0.605697,1.852718,3.736706,-0.287429,-0.703309,-3.685086,1287.5217,1.924581,0.600518,1.782771,4.717768,-0.277991,-0.681156,-3.958779,5931.2795,3.222866,2.340305,5.582933,8.723824,-1.098636,-1.924367,-7.681484,6245.7439,3.187521,2.482366,6.191,9.095816,-1.191112,-2.099139,-7.466778,19291.3086,3.432926,5.071396,8.128404,13.170703,-2.686185,-4.071899,-14.120987,12024.5029,2.860381,3.203154,5.256594,7.909194,-1.453832,-2.278021,-8.952498,4670.7183,2.803611,1.504151,2.70425,4.500509,-0.758543,-1.174373,-3.770591,4266.4468,2.879015,1.370702,2.686363,4.648606,-0.703376,-1.090707,-3.670733,2174.5367,2.219762,1.014249,3.107513,5.24762,-0.431943,-0.795918,-2.761605,2229.2821,2.284192,1.040497,3.083883,5.525366,-0.430273,-0.796454,-3.115048,6416.7177,3.169531,2.318038,5.293152,7.592569,-1.126433,-1.755486,-4.651907,6007.2509,3.216076,2.11883,4.837237,6.875213,-1.047777,-1.620746,-4.970278,
